2023/02/10 18:01:00 [error] 7#7: *39 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:01:00 [error] 7#7: *44 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:01:00 [error] 7#7: *45 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:38 [error] 7#7: *46 open() "/var/www/html/src/1.0.0/css/constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:38 [error] 7#7: *47 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:38 [error] 7#7: *49 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:38 [error] 7#7: *50 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:39 [error] 7#7: *49 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:39 [error] 7#7: *50 open() "/var/www/html/src/1.0.0/css/constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:39 [error] 7#7: *47 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:39 [error] 7#7: *46 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:40 [error] 7#7: *46 open() "/var/www/html/src/1.0.0/css/constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:40 [error] 7#7: *47 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:05:40 [error] 7#7: *50 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
